raw_name,canonical_name,match_method,confidence,record_type
Piramidal,Piramidal,unresolved,0.0,PRODUCT
VoxOps AI,VoxOps AI,unresolved,0.0,PRODUCT
Forge,Forge,unresolved,0.0,PRODUCT
Tower,Tower,unresolved,0.0,PRODUCT
kater.ai,kater.ai,unresolved,0.0,PRODUCT
Yarn,Yarn,unresolved,0.0,PRODUCT
GetCrux,GetCrux,unresolved,0.0,PRODUCT
Million,Million,unresolved,0.0,PRODUCT
Forge Rewards,Forge Rewards,unresolved,0.0,PRODUCT
Marr Labs,Marr Labs,unresolved,0.0,PRODUCT
Domu Technology Inc.,Domu Technology Inc.,unresolved,0.0,PRODUCT
Educato,Educato,unresolved,0.0,PRODUCT
ProhostAI,ProhostAI,unresolved,0.0,PRODUCT
Invaria,Invaria,unresolved,0.0,PRODUCT
Corgi Insurance,Corgi Insurance,unresolved,0.0,PRODUCT
Sorcerer,Sorcerer,unresolved,0.0,PRODUCT
FirstWork,FirstWork,unresolved,0.0,PRODUCT
Decisional AI,Decisional AI,unresolved,0.0,PRODUCT
Unbound,Unbound,unresolved,0.0,PRODUCT
Silurian,Silurian,unresolved,0.0,PRODUCT
NetworkOcean,NetworkOcean,unresolved,0.0,PRODUCT
Storia AI,Storia AI,unresolved,0.0,PRODUCT
Elevate,Elevate,unresolved,0.0,PRODUCT
RunLocal AI,RunLocal AI,unresolved,0.0,PRODUCT
CodeViz,CodeViz,unresolved,0.0,PRODUCT
Lore,Lore,unresolved,0.0,PRODUCT
MinusX,MinusX,unresolved,0.0,PRODUCT
Tivara,Tivara,unresolved,0.0,PRODUCT
Kenley,Kenley,unresolved,0.0,PRODUCT
Stormy,Stormy,unresolved,0.0,PRODUCT
Plume,Plume,unresolved,0.0,PRODUCT
Modus,Modus,unresolved,0.0,PRODUCT
Lighthouz AI,Lighthouz AI,unresolved,0.0,PRODUCT
TaxGPT,TaxGPT,unresolved,0.0,PRODUCT
Benchify,Benchify,unresolved,0.0,PRODUCT
Anthrogen,Anthrogen,unresolved,0.0,PRODUCT
Aluna,Aluna,unresolved,0.0,PRODUCT
Ontra Mobility,Ontra Mobility,unresolved,0.0,PRODUCT
Overstand Labs,Overstand Labs,unresolved,0.0,PRODUCT
Anara,Anara,unresolved,0.0,PRODUCT
Redouble AI,Redouble AI,unresolved,0.0,PRODUCT
Drillbit,Drillbit,unresolved,0.0,PRODUCT
Opslane,Opslane,unresolved,0.0,PRODUCT
Conductor Quantum,Conductor Quantum,unresolved,0.0,PRODUCT
Remade,Remade,unresolved,0.0,PRODUCT
Zeit AI,Zeit AI,unresolved,0.0,PRODUCT
Parley,Parley,unresolved,0.0,PRODUCT
Soff,Soff,unresolved,0.0,PRODUCT
Sensei,Sensei,unresolved,0.0,PRODUCT
YouShift,YouShift,unresolved,0.0,PRODUCT
Baseline AI,Baseline AI,unresolved,0.0,PRODUCT
Thyme,Thyme,unresolved,0.0,PRODUCT
Handled,Handled,unresolved,0.0,PRODUCT
ZeroPath,ZeroPath,unresolved,0.0,PRODUCT
Propaya,Propaya,unresolved,0.0,PRODUCT
Polymet,Polymet,unresolved,0.0,PRODUCT
autarc,autarc,unresolved,0.0,PRODUCT
Assembly HOA,Assembly HOA,unresolved,0.0,PRODUCT
Draft The Record,Draft The Record,unresolved,0.0,PRODUCT
Typa,Typa,unresolved,0.0,PRODUCT
Quetzal,Quetzal,unresolved,0.0,PRODUCT
Rastro,Rastro,unresolved,0.0,PRODUCT
Elayne,Elayne,unresolved,0.0,PRODUCT
Usul,Usul,unresolved,0.0,PRODUCT
Keet,Keet,unresolved,0.0,PRODUCT
Vera Health,Vera Health,unresolved,0.0,PRODUCT
Anglera,Anglera,unresolved,0.0,PRODUCT
Void,Void,unresolved,0.0,PRODUCT
Overlap,Overlap,unresolved,0.0,PRODUCT
Affil.ai,Affil.ai,unresolved,0.0,PRODUCT
Arva AI,Arva AI,unresolved,0.0,PRODUCT
Syntra,Syntra,unresolved,0.0,PRODUCT
Conductor,Conductor,unresolved,0.0,PRODUCT
Onlook,Onlook,unresolved,0.0,PRODUCT
Zeroframe,Zeroframe,unresolved,0.0,PRODUCT
Galini,Galini,unresolved,0.0,PRODUCT
Openbenchmarks,Openbenchmarks,unresolved,0.0,PRODUCT
Raycaster,Raycaster,unresolved,0.0,PRODUCT
Revyl,Revyl,unresolved,0.0,PRODUCT
Vortexify,Vortexify,unresolved,0.0,PRODUCT
Vespper,Vespper,unresolved,0.0,PRODUCT
attimet,attimet,unresolved,0.0,PRODUCT
RiskCube,RiskCube,unresolved,0.0,PRODUCT
Freebuff,Freebuff,unresolved,0.0,PRODUCT
Pearson Labs,Pearson Labs,unresolved,0.0,PRODUCT
AutoComputer,AutoComputer,unresolved,0.0,PRODUCT
Moonshine,Moonshine,unresolved,0.0,PRODUCT
Consus,Consus,unresolved,0.0,PRODUCT
Innate,Innate,unresolved,0.0,PRODUCT
Gander,Gander,unresolved,0.0,PRODUCT
Struct,Struct,unresolved,0.0,PRODUCT
Melder,Melder,unresolved,0.0,PRODUCT
Freestyle,Freestyle,unresolved,0.0,PRODUCT
HumanLayer,HumanLayer,unresolved,0.0,PRODUCT
Quantstruct,Quantstruct,unresolved,0.0,PRODUCT
Edexia,Edexia,unresolved,0.0,PRODUCT
Outship,Outship,unresolved,0.0,PRODUCT
Candor,Candor,unresolved,0.0,PRODUCT
Leaping AI,Leaping AI,unresolved,0.0,PRODUCT
Praxim,Praxim,unresolved,0.0,PRODUCT
Alice.tech,Alice.tech,unresolved,0.0,PRODUCT
Dartboard,Dartboard,unresolved,0.0,PRODUCT
Vocality Health,Vocality Health,unresolved,0.0,PRODUCT
Scout,Scout,unresolved,0.0,PRODUCT
Promptless,Promptless,unresolved,0.0,PRODUCT
Truffle AI,Truffle AI,unresolved,0.0,PRODUCT
Toothy AI,Toothy AI,unresolved,0.0,PRODUCT
a0.dev,a0.dev,unresolved,0.0,PRODUCT
Elip AI,Elip AI,unresolved,0.0,PRODUCT
Caseflood.ai,Caseflood.ai,unresolved,0.0,PRODUCT
Maive,Maive,unresolved,0.0,PRODUCT
Adam,Adam,unresolved,0.0,PRODUCT
Cardamon,Cardamon,unresolved,0.0,PRODUCT
Swerve,Swerve,unresolved,0.0,PRODUCT
Osmosis,Osmosis,unresolved,0.0,PRODUCT
Mecha Health,Mecha Health,unresolved,0.0,PRODUCT
Cuckoo Labs,Cuckoo Labs,unresolved,0.0,PRODUCT
HUD,HUD,unresolved,0.0,PRODUCT
Olive,Olive,unresolved,0.0,PRODUCT
Gale,Gale,unresolved,0.0,PRODUCT
Asteroid,Asteroid,unresolved,0.0,PRODUCT
Pickle,Pickle,unresolved,0.0,PRODUCT
Lopus,Lopus,unresolved,0.0,PRODUCT
Lucidic AI,Lucidic AI,unresolved,0.0,PRODUCT
Candor,Candor,unresolved,0.0,PRODUCT
Trata,Trata,unresolved,0.0,PRODUCT
Exla,Exla,unresolved,0.0,PRODUCT
Nitrode,Nitrode,unresolved,0.0,PRODUCT
Outlit,Outlit,unresolved,0.0,PRODUCT
Artificial Societies,Artificial Societies,unresolved,0.0,PRODUCT
Pinch,Pinch,unresolved,0.0,PRODUCT
Proception Inc,Proception Inc,unresolved,0.0,PRODUCT
Spott,Spott,unresolved,0.0,PRODUCT
TamLabs,TamLabs,unresolved,0.0,PRODUCT
Browser Use,Browser Use,unresolved,0.0,PRODUCT
Mentra,Mentra,unresolved,0.0,PRODUCT
Blaxel,Blaxel,unresolved,0.0,PRODUCT
Golf,Golf,unresolved,0.0,PRODUCT
Serafis,Serafis,unresolved,0.0,PRODUCT
Synthio Labs,Synthio Labs,unresolved,0.0,PRODUCT
neoncoral,neoncoral,unresolved,0.0,PRODUCT
Acolite,Acolite,unresolved,0.0,PRODUCT
Zeon Systems,Zeon Systems,unresolved,0.0,PRODUCT
Hanji,Hanji,unresolved,0.0,PRODUCT
Percival,Percival,unresolved,0.0,PRODUCT
Kestral,Kestral,unresolved,0.0,PRODUCT
Parsewise,Parsewise,unresolved,0.0,PRODUCT
Tinfoil,Tinfoil,unresolved,0.0,PRODUCT
Tegore,Tegore,unresolved,0.0,PRODUCT
throxy,throxy,unresolved,0.0,PRODUCT
Anana,Anana,unresolved,0.0,PRODUCT
IRBC,IRBC,unresolved,0.0,PRODUCT
Theta,Theta,unresolved,0.0,PRODUCT
Human Behavior,Human Behavior,unresolved,0.0,PRODUCT
Besimple AI,Besimple AI,unresolved,0.0,PRODUCT
Cartpole,Cartpole,unresolved,0.0,PRODUCT
Boost Robotics,Boost Robotics,unresolved,0.0,PRODUCT
Bramante,Bramante,unresolved,0.0,PRODUCT
Orchid,Orchid,unresolved,0.0,PRODUCT
Kairos,Kairos,unresolved,0.0,PRODUCT
Adentris,Adentris,unresolved,0.0,PRODUCT
Moby Analytics,Moby Analytics,unresolved,0.0,PRODUCT
Code Four,Code Four,unresolved,0.0,PRODUCT
Cactus,Cactus,unresolved,0.0,PRODUCT
Wavedash,Wavedash,unresolved,0.0,PRODUCT
Text.ai,Text.ai,unresolved,0.0,PRODUCT
Blueshoe,Blueshoe,unresolved,0.0,PRODUCT
Godela,Godela,unresolved,0.0,PRODUCT
Docket,Docket,unresolved,0.0,PRODUCT
Autonomous Technologies Group,Autonomous Technologies Group,unresolved,0.0,PRODUCT
Prox,Prox,unresolved,0.0,PRODUCT
Adaptional,Adaptional,unresolved,0.0,PRODUCT
Meteor,Meteor,unresolved,0.0,PRODUCT
Closera,Closera,unresolved,0.0,PRODUCT
TraceRoot.AI,TraceRoot.AI,unresolved,0.0,PRODUCT
truthsystems,truthsystems,unresolved,0.0,PRODUCT
Datafruit,Datafruit,unresolved,0.0,PRODUCT
Lark,Lark,unresolved,0.0,PRODUCT
EffiGov,EffiGov,unresolved,0.0,PRODUCT
Design Arena,Design Arena,unresolved,0.0,PRODUCT
Monarcha,Monarcha,unresolved,0.0,PRODUCT
Nuntius,Nuntius,unresolved,0.0,PRODUCT
Cyberdesk,Cyberdesk,unresolved,0.0,PRODUCT
Frizzle,Frizzle,unresolved,0.0,PRODUCT
Nori,Nori,unresolved,0.0,PRODUCT
Proliferate,Proliferate,unresolved,0.0,PRODUCT
DeepAware AI (Robotics Center of Silicon Valley),DeepAware AI (Robotics Center of Silicon Valley),unresolved,0.0,PRODUCT
Kestroll,Kestroll,unresolved,0.0,PRODUCT
Stellon Labs,Stellon Labs,unresolved,0.0,PRODUCT
Doe,Doe,unresolved,0.0,PRODUCT
Embedder,Embedder,unresolved,0.0,PRODUCT
Channel3,Channel3,unresolved,0.0,PRODUCT
Normal,Normal,unresolved,0.0,PRODUCT
VibeFlow,VibeFlow,unresolved,0.0,PRODUCT
Nozomio,Nozomio,unresolved,0.0,PRODUCT
TwentyTwo,TwentyTwo,unresolved,0.0,PRODUCT
Char,Char,unresolved,0.0,PRODUCT
Relling,Relling,unresolved,0.0,PRODUCT
Motives,Motives,unresolved,0.0,PRODUCT
Autosana,Autosana,unresolved,0.0,PRODUCT
Knowlify,Knowlify,unresolved,0.0,PRODUCT
Omnara,Omnara,unresolved,0.0,PRODUCT
Alara,Alara,unresolved,0.0,PRODUCT
OS3,OS3,unresolved,0.0,PRODUCT
Floot,Floot,unresolved,0.0,PRODUCT
Maximal,Maximal,unresolved,0.0,PRODUCT
PARES AI,PARES AI,unresolved,0.0,PRODUCT
Altur,Altur,unresolved,0.0,PRODUCT
Pally,Pally,unresolved,0.0,PRODUCT
Reacher,Reacher,unresolved,0.0,PRODUCT
CLODO,CLODO,unresolved,0.0,PRODUCT
Fleetline,Fleetline,unresolved,0.0,PRODUCT
Modelence,Modelence,unresolved,0.0,PRODUCT
TectoAI,TectoAI,unresolved,0.0,PRODUCT
RowFlow,RowFlow,unresolved,0.0,PRODUCT
NOSO LABS,NOSO LABS,unresolved,0.0,PRODUCT
Luminal,Luminal,unresolved,0.0,PRODUCT
Paloma,Paloma,unresolved,0.0,PRODUCT
Mixy,Mixy,unresolved,0.0,PRODUCT
Uplane,Uplane,unresolved,0.0,PRODUCT
Zavo,Zavo,unresolved,0.0,PRODUCT
Nexus,Nexus,unresolved,0.0,PRODUCT
Bolna AI,Bolna AI,unresolved,0.0,PRODUCT
Scoop,Scoop,unresolved,0.0,PRODUCT
Caddy,Caddy,unresolved,0.0,PRODUCT
The Context Company,The Context Company,unresolved,0.0,PRODUCT
Norra,Norra,unresolved,0.0,PRODUCT
Tell if AI,Tell if AI,unresolved,0.0,PRODUCT
Flick,Flick,unresolved,0.0,PRODUCT
SellRaze,SellRaze,unresolved,0.0,PRODUCT
Unsiloed AI,Unsiloed AI,unresolved,0.0,PRODUCT
LogosGuard,LogosGuard,unresolved,0.0,PRODUCT
Agentic Fabriq,Agentic Fabriq,unresolved,0.0,PRODUCT
Aleph Lab,Aleph Lab,unresolved,0.0,PRODUCT
Helonic,Helonic,unresolved,0.0,PRODUCT
FinalDose,FinalDose,unresolved,0.0,PRODUCT
Rovr,Rovr,unresolved,0.0,PRODUCT
Radius,Radius,unresolved,0.0,PRODUCT
Cortex AI,Cortex AI,unresolved,0.0,PRODUCT
Patent Watch,Patent Watch,unresolved,0.0,PRODUCT
Anto Biosciences,Anto Biosciences,unresolved,0.0,PRODUCT
Aside,Aside,unresolved,0.0,PRODUCT
Sourcebot,Sourcebot,unresolved,0.0,PRODUCT
Relaw,Relaw,unresolved,0.0,PRODUCT
Specific,Specific,unresolved,0.0,PRODUCT
Perseus,Perseus,unresolved,0.0,PRODUCT
MadeThis,MadeThis,unresolved,0.0,PRODUCT
Layers,Layers,unresolved,0.0,PRODUCT
DiligenceSquared,DiligenceSquared,unresolved,0.0,PRODUCT
Axial,Axial,unresolved,0.0,PRODUCT
Clicks Health,Clicks Health,unresolved,0.0,PRODUCT
Openroll,Openroll,unresolved,0.0,PRODUCT
Ndea,Ndea,unresolved,0.0,PRODUCT
Haladir,Haladir,unresolved,0.0,PRODUCT
Linzumi,Linzumi,unresolved,0.0,PRODUCT
OneTriangle,OneTriangle,unresolved,0.0,PRODUCT
Imperfect,Imperfect,unresolved,0.0,PRODUCT
Piris Labs,Piris Labs,unresolved,0.0,PRODUCT
RamAIn,RamAIn,unresolved,0.0,PRODUCT
Salus,Salus,unresolved,0.0,PRODUCT
Rapidfolio,Rapidfolio,unresolved,0.0,PRODUCT
IncidentFox,IncidentFox,unresolved,0.0,PRODUCT
Instinct,Instinct,unresolved,0.0,PRODUCT
Revion,Revion,unresolved,0.0,PRODUCT
Ressl AI,Ressl AI,unresolved,0.0,PRODUCT
Sitefire,Sitefire,unresolved,0.0,PRODUCT
Bubble Lab,Bubble Lab,unresolved,0.0,PRODUCT
Archal,Archal,unresolved,0.0,PRODUCT
Voxel Energy,Voxel Energy,unresolved,0.0,PRODUCT
Superset,Superset,unresolved,0.0,PRODUCT
Datoric,Datoric,unresolved,0.0,PRODUCT
Servo7,Servo7,unresolved,0.0,PRODUCT
Foreman,Foreman,unresolved,0.0,PRODUCT
Turnstone,Turnstone,unresolved,0.0,PRODUCT
Atlia,Atlia,unresolved,0.0,PRODUCT
Dream,Dream,unresolved,0.0,PRODUCT
Tsenta,Tsenta,unresolved,0.0,PRODUCT
Veriad,Veriad,unresolved,0.0,PRODUCT
Poth Labs,Poth Labs,unresolved,0.0,PRODUCT
Shofo,Shofo,unresolved,0.0,PRODUCT
Illume Labs,Illume Labs,unresolved,0.0,PRODUCT
Multiplier,Multiplier,unresolved,0.0,PRODUCT
Marker,Marker,unresolved,0.0,PRODUCT
Twolabs,Twolabs,unresolved,0.0,PRODUCT
Zenbu,Zenbu,unresolved,0.0,PRODUCT
Light Anchor,Light Anchor,unresolved,0.0,PRODUCT
GodHands,GodHands,unresolved,0.0,PRODUCT
Superlog,Superlog,unresolved,0.0,PRODUCT
Keyframe Labs,Keyframe Labs,unresolved,0.0,PRODUCT
Pops,Pops,unresolved,0.0,PRODUCT
Uno Wallet,Uno Wallet,unresolved,0.0,PRODUCT
Trident,Trident,unresolved,0.0,PRODUCT
rekursiv.ai,rekursiv.ai,unresolved,0.0,PRODUCT
Amorphic Labs,Amorphic Labs,unresolved,0.0,PRODUCT
Proprio Robotics,Proprio Robotics,unresolved,0.0,PRODUCT
Kebra,Kebra,unresolved,0.0,PRODUCT
Erinys,Erinys,unresolved,0.0,PRODUCT
Perceptron ML,Perceptron ML,unresolved,0.0,PRODUCT
Olam Labs,Olam Labs,unresolved,0.0,PRODUCT
Trope,Trope,unresolved,0.0,PRODUCT
Palisade,Palisade,unresolved,0.0,PRODUCT
Zomma,Zomma,unresolved,0.0,PRODUCT
Rex,Rex,unresolved,0.0,PRODUCT
IMPACT Drones,IMPACT Drones,unresolved,0.0,PRODUCT
GUILD,GUILD,unresolved,0.0,PRODUCT
Mosaic,Mosaic,unresolved,0.0,PRODUCT
DeepReach Inc.,DeepReach Inc.,unresolved,0.0,PRODUCT
COACH,COACH,unresolved,0.0,PRODUCT
Grocalo,Grocalo,unresolved,0.0,PRODUCT
Touchmark,Touchmark,unresolved,0.0,PRODUCT
Prodigy Research,Prodigy Research,unresolved,0.0,PRODUCT
Zaplar,Zaplar,unresolved,0.0,PRODUCT
Rasyn,Rasyn,unresolved,0.0,PRODUCT
Alkera AI,Alkera AI,unresolved,0.0,PRODUCT
Definite,Definite,unresolved,0.0,PRODUCT
Traceforce,Traceforce,unresolved,0.0,PRODUCT
Stratum Industries,Stratum Industries,unresolved,0.0,PRODUCT
Bloomy,Bloomy,unresolved,0.0,PRODUCT
Ooak Data,Ooak Data,unresolved,0.0,PRODUCT
Almanac,Almanac,unresolved,0.0,PRODUCT
Whitespace,Whitespace,unresolved,0.0,PRODUCT
Click,Click,unresolved,0.0,PRODUCT
Vendo,Vendo,unresolved,0.0,PRODUCT
Rational,Rational,unresolved,0.0,PRODUCT
Fabraix,Fabraix,unresolved,0.0,PRODUCT
Risklytics,Risklytics,unresolved,0.0,PRODUCT
Arbital,Arbital,unresolved,0.0,PRODUCT
Isengard Industries Inc,Isengard Industries Inc,unresolved,0.0,PRODUCT
Computable,Computable,unresolved,0.0,PRODUCT
Last Accounting Company,Last Accounting Company,unresolved,0.0,PRODUCT
Executor,Executor,unresolved,0.0,PRODUCT
Waybill,Waybill,unresolved,0.0,PRODUCT
Marengo,Marengo,unresolved,0.0,PRODUCT
Agnost AI,Agnost AI,unresolved,0.0,PRODUCT
Axelrod,Axelrod,unresolved,0.0,PRODUCT
CarSignal,CarSignal,unresolved,0.0,PRODUCT
Skymerse,Skymerse,unresolved,0.0,PRODUCT
HyperProbe,HyperProbe,unresolved,0.0,PRODUCT
TovenAI,TovenAI,unresolved,0.0,PRODUCT
Dock,Dock,unresolved,0.0,PRODUCT
Agent FM,Agent FM,unresolved,0.0,PRODUCT
PRINCEPS,PRINCEPS,unresolved,0.0,PRODUCT
Hebbian Robotics,Hebbian Robotics,unresolved,0.0,PRODUCT
Dawn Industries,Dawn Industries,unresolved,0.0,PRODUCT
hiloop,hiloop,unresolved,0.0,PRODUCT
Robocurve,Robocurve,unresolved,0.0,PRODUCT
Allia Health,Allia Health,unresolved,0.0,PRODUCT
hardware intelligence,hardware intelligence,unresolved,0.0,PRODUCT
Billow AI Labs,Billow AI Labs,unresolved,0.0,PRODUCT
CoArena,CoArena,unresolved,0.0,PRODUCT
Conifer,Conifer,unresolved,0.0,PRODUCT
herdr,herdr,unresolved,0.0,PRODUCT
Simulithic,Simulithic,unresolved,0.0,PRODUCT
Qokedas,Qokedas,unresolved,0.0,PRODUCT
Forward,Forward,unresolved,0.0,PRODUCT
Lantern AI,Lantern AI,unresolved,0.0,PRODUCT
Vorelios,Vorelios,unresolved,0.0,PRODUCT
Redoubt Insurance,Redoubt Insurance,unresolved,0.0,PRODUCT
